id,class
87339,4
87340,17
87341,19
87342,5
87343,8
87344,1
87345,13
87346,4
87347,15
87348,9
87349,18
87350,1
87351,8
87352,13
87353,1
87354,12
87355,2
87356,12
87357,12
87358,12
87359,12
87360,14
87361,19
87362,18
87363,13
87364,4
87365,6
87366,11
87367,14
87368,18
87369,6
87370,11
87371,3
87372,14
87373,12
87374,13
87375,14
87376,13
87377,4
87378,4
87379,18
87380,16
87381,12
87382,18
87383,17
87384,12
87385,16
87386,18
87387,15
87388,18
87389,5
87390,14
87391,7
87392,2
87393,6
87394,6
87395,10
87396,17
87397,7
87398,15
87399,10
87400,15
87401,15
87402,14
87403,11
87404,15
87405,19
87406,18
87407,1
87408,8
87409,17
87410,6
87411,6
87412,13
87413,15
87414,8
87415,4
87416,6
87417,3
87418,3
87419,11
87420,3
87421,12
87422,18
87423,4
87424,13
87425,14
87426,6
87427,8
87428,3
87429,11
87430,9
87431,9
87432,6
87433,17
87434,10
87435,18
87436,15
87437,8
87438,6
87439,3
87440,7
87441,18
87442,3
87443,13
87444,12
87445,10
87446,7
87447,12
87448,1
87449,17
87450,6
87451,9
87452,9
87453,4
87454,10
87455,8
87456,3
87457,12
87458,19
87459,3
87460,4
87461,8
87462,6
87463,4
87464,16
87465,14
87466,8
87467,19
87468,13
87469,9
87470,8
87471,13
87472,11
87473,9
87474,1
87475,16
87476,5
87477,7
87478,18
87479,18
87480,4
87481,10
87482,11
87483,18
87484,18
87485,8
87486,4
87487,9
87488,12
87489,14
87490,13
87491,11
87492,18
87493,6
87494,13
87495,13
87496,12
87497,10
87498,17
87499,5
87500,10
87501,12
87502,10
87503,8
87504,12
87505,3
87506,6
87507,9
87508,4
87509,9
87510,17
87511,4
87512,4
87513,11
87514,16
87515,6
87516,11
87517,13
87518,19
87519,2
87520,4
87521,3
87522,3
87523,1
87524,10
87525,9
87526,10
87527,12
87528,10
87529,6
87530,11
87531,15
87532,1
87533,17
87534,13
87535,15
87536,11
87537,6
87538,7
87539,12
87540,12
87541,13
87542,2
87543,7
87544,16
87545,19
87546,6
87547,10
87548,3
87549,9
87550,17
87551,10
87552,15
87553,15
87554,12
87555,13
87556,18
87557,17
87558,13
87559,8
87560,9
87561,19
87562,14
87563,16
87564,13
87565,9
87566,12
87567,18
87568,15
87569,10
87570,16
87571,14
87572,19
87573,3
87574,6
87575,16
87576,19
87577,10
87578,9
87579,15
87580,10
87581,13
87582,15
87583,5
87584,19
87585,4
87586,1
87587,1
87588,6
87589,10
87590,1
87591,8
87592,7
87593,12
87594,18
87595,15
87596,3
87597,15
87598,16
87599,11
87600,3
87601,18
87602,16
87603,1
87604,2
87605,3
87606,4
87607,14
87608,10
87609,18
87610,14
87611,1
87612,6
87613,11
87614,14
87615,3
87616,3
87617,13
87618,15
87619,6
87620,2
87621,13
87622,8
87623,6
87624,2
87625,3
87626,9
87627,9
87628,14
87629,18
87630,8
87631,8
87632,1
87633,13
87634,13
87635,14
87636,15
87637,3
87638,17
87639,17
87640,12
87641,13
87642,6
87643,12
87644,3
87645,15
87646,19
87647,7
87648,14
87649,3
87650,7
87651,3
87652,18
87653,7
87654,13
87655,16
87656,15
87657,15
87658,14
87659,16
87660,16
87661,8
87662,18
87663,17
87664,1
87665,11
87666,9
87667,13
87668,12
87669,1
87670,13
87671,3
87672,15
87673,2
87674,18
87675,6
87676,13
87677,16
87678,15
87679,6
87680,3
87681,18
87682,19
87683,11
87684,6
87685,18
87686,9
87687,6
87688,13
87689,10
87690,8
87691,9
87692,18
87693,14
87694,1
87695,4
87696,13
87697,9
87698,6
87699,18
87700,1
87701,13
87702,9
87703,13
87704,3
87705,13
87706,15
87707,12
87708,6
87709,8
87710,15
87711,12
87712,14
87713,10
87714,9
87715,11
87716,11
87717,6
87718,10
87719,19
87720,13
87721,2
87722,3
87723,8
87724,14
87725,4
87726,10
87727,10
87728,4
87729,13
87730,14
87731,7
87732,15
87733,4
87734,3
87735,19
87736,14
87737,10
87738,1
87739,8
87740,15
87741,19
87742,9
87743,6
87744,13
87745,1
87746,13
87747,14
87748,9
87749,3
87750,13
87751,15
87752,13
87753,9
87754,1
87755,3
87756,9
87757,9
87758,18
87759,1
87760,3
87761,14
87762,8
87763,14
87764,3
87765,19
87766,12
87767,13
87768,12
87769,13
87770,10
87771,8
87772,15
87773,15
87774,3
87775,14
87776,8
87777,15
87778,4
87779,3
87780,13
87781,6
87782,5
87783,9
87784,1
87785,1
87786,15
87787,4
87788,13
87789,14
87790,12
87791,3
87792,9
87793,16
87794,13
87795,9
87796,2
87797,12
87798,14
87799,13
87800,15
87801,18
87802,12
87803,19
87804,15
87805,15
87806,3
87807,1
87808,4
87809,3
87810,14
87811,18
87812,19
87813,11
87814,5
87815,19
87816,13
87817,2
87818,13
87819,2
87820,8
87821,18
87822,14
87823,4
87824,13
87825,8
87826,5
87827,15
87828,18
87829,19
87830,3
87831,2
87832,12
87833,11
87834,6
87835,10
87836,4
87837,12
87838,18
87839,3
87840,19
87841,6
87842,12
87843,19
87844,4
87845,8
87846,6
87847,17
87848,14
87849,4
87850,10
87851,17
87852,2
87853,10
87854,14
87855,12
87856,13
87857,15
87858,15
87859,1
87860,19
87861,10
87862,16
87863,13
87864,3
87865,10
87866,8
87867,19
87868,8
87869,3
87870,11
87871,6
87872,3
87873,15
87874,13
87875,15
87876,15
87877,9
87878,13
87879,12
87880,10
87881,5
87882,3
87883,3
87884,3
87885,9
87886,15
87887,4
87888,7
87889,1
87890,12
87891,16
87892,10
87893,8
87894,12
87895,3
87896,13
87897,14
87898,6
87899,19
87900,9
87901,5
87902,6
87903,9
87904,14
87905,3
87906,13
87907,12
87908,7
87909,12
87910,3
87911,1
87912,15
87913,1
87914,14
87915,1
87916,15
87917,7
87918,8
87919,19
87920,3
87921,3
87922,12
87923,10
87924,5
87925,7
87926,13
87927,8
87928,18
87929,4
87930,8
87931,8
87932,10
87933,10
87934,11
87935,2
87936,14
87937,12
87938,15
87939,1
87940,8
87941,5
87942,19
87943,9
87944,13
87945,9
87946,4
87947,1
87948,14
87949,12
87950,11
87951,18
87952,13
87953,1
87954,1
87955,3
87956,19
87957,4
87958,9
87959,1
87960,4
87961,9
87962,7
87963,12
87964,15
87965,3
87966,15
87967,18
87968,3
87969,16
87970,2
87971,19
87972,7
87973,8
87974,8
87975,18
87976,16
87977,19
87978,9
87979,14
87980,18
87981,15
87982,14
87983,13
87984,18
87985,3
87986,18
87987,1
87988,15
87989,14
87990,7
87991,2
87992,13
87993,14
87994,15
87995,8
87996,5
87997,8
87998,4
87999,8
88000,13
88001,15
88002,3
88003,19
88004,8
88005,3
88006,15
88007,10
88008,12
88009,19
88010,9
88011,2
88012,8
88013,10
88014,19
88015,14
88016,2
88017,12
88018,15
88019,9
88020,7
88021,6
88022,19
88023,19
88024,18
88025,1
88026,7
88027,9
88028,13
88029,18
88030,2
88031,9
88032,8
88033,3
88034,7
88035,16
88036,13
88037,9
88038,3
88039,12
88040,13
88041,14
88042,14
88043,4
88044,6
88045,18
88046,6
88047,13
88048,18
88049,14
88050,3
88051,14
88052,17
88053,18
88054,6
88055,6
88056,4
88057,13
88058,3
88059,10
88060,10
88061,19
88062,6
88063,4
88064,9
88065,14
88066,4
88067,11
88068,5
88069,1
88070,7
88071,13
88072,17
88073,1
88074,8
88075,19
88076,7
88077,13
88078,19
88079,6
88080,2
88081,1
88082,9
88083,1
88084,18
88085,6
88086,13
88087,3
88088,13
88089,8
88090,8
88091,15
88092,10
88093,15
88094,8
88095,3
88096,1
88097,8
88098,12
88099,15
88100,1
88101,14
88102,7
88103,18
88104,11
88105,19
88106,1
88107,18
88108,11
88109,1
88110,7
88111,9
88112,8
88113,4
88114,14
88115,14
88116,2
88117,6
88118,13
88119,15
88120,15
88121,10
88122,7
88123,19
88124,15
88125,6
88126,16
88127,2
88128,14
88129,6
88130,9
88131,19
88132,14
88133,12
88134,9
88135,13
88136,7
88137,17
88138,12
88139,13
88140,13
88141,12
88142,3
88143,13
88144,6
88145,14
88146,3
88147,18
88148,18
88149,15
88150,5
88151,2
88152,8
88153,7
88154,4
88155,13
88156,18
88157,11
88158,6
88159,15
88160,14
88161,13
88162,6
88163,1
88164,4
88165,4
88166,1
88167,10
88168,13
88169,10
88170,9
88171,18
88172,19
88173,1
88174,3
88175,17
88176,19
88177,13
88178,3
88179,13
88180,18
88181,18
88182,11
88183,13
88184,14
88185,3
88186,18
88187,6
88188,13
88189,8
88190,15
88191,13
88192,11
88193,7
88194,13
88195,8
88196,18
88197,8
88198,6
88199,17
88200,16
88201,2
88202,14
88203,5
88204,10
88205,16
88206,9
88207,6
88208,1
88209,14
88210,15
88211,3
88212,15
88213,6
88214,7
88215,8
88216,18
88217,2
88218,9
88219,18
88220,8
88221,10
88222,5
88223,6
88224,18
88225,16
88226,13
88227,15
88228,11
88229,17
88230,14
88231,8
88232,15
88233,1
88234,11
88235,6
88236,2
88237,3
88238,10
88239,6
88240,7
88241,12
88242,9
88243,10
88244,6
88245,13
88246,16
88247,6
88248,18
88249,15
88250,13
88251,11
88252,11
88253,14
88254,13
88255,18
88256,18
88257,3
88258,18
88259,17
88260,11
88261,14
88262,8
88263,6
88264,9
88265,4
88266,19
88267,10
88268,17
88269,13
88270,3
88271,13
88272,12
88273,3
88274,9
88275,14
88276,14
88277,14
88278,4
88279,3
88280,4
88281,13
88282,17
88283,14
88284,7
88285,6
88286,12
88287,17
88288,10
88289,12
88290,9
88291,15
88292,3
88293,2
88294,12
88295,3
88296,14
88297,2
88298,3
88299,8
88300,1
88301,13
88302,15
88303,8
88304,10
88305,3
88306,1
88307,13
88308,6
88309,3
88310,8
88311,18
88312,10
88313,14
88314,6
88315,7
88316,19
88317,6
88318,1
88319,15
88320,10
88321,3
88322,19
88323,19
88324,9
88325,19
88326,3
88327,19
88328,4
88329,17
88330,18
88331,10
88332,12
88333,1
88334,18
88335,15
88336,18
88337,14
88338,19
88339,4
88340,6
88341,19
88342,15
88343,13
88344,16
88345,13
88346,4
88347,17
88348,8
88349,8
88350,18
88351,17
88352,13
88353,4
88354,5
88355,14
88356,15
88357,11
88358,4
88359,13
88360,6
88361,13
88362,3
88363,1
88364,14
88365,10
88366,1
88367,4
88368,1
88369,13
88370,1
88371,16
88372,19
88373,1
88374,7
88375,9
88376,3
88377,11
88378,9
88379,19
88380,12
88381,16
88382,10
88383,3
88384,6
88385,1
88386,3
88387,9
88388,1
88389,18
88390,3
88391,4
88392,11
88393,11
88394,1
88395,14
88396,10
88397,18
88398,3
88399,6
88400,13
88401,6
88402,14
88403,3
88404,13
88405,1
88406,3
88407,13
88408,6
88409,6
88410,3
88411,19
88412,3
88413,17
88414,12
88415,15
88416,18
88417,9
88418,5
88419,14
88420,3
88421,18
88422,4
88423,16
88424,14
88425,13
88426,2
88427,19
88428,6
88429,19
88430,16
88431,3
88432,2
88433,1
88434,9
88435,1
88436,8
88437,1
88438,9
88439,9
88440,7
88441,3
88442,8
88443,10
88444,14
88445,4
88446,1
88447,9
88448,6
88449,15
88450,9
88451,18
88452,3
88453,9
88454,15
88455,6
88456,6
88457,6
88458,3
88459,7
88460,9
88461,8
88462,19
88463,15
88464,14
88465,9
88466,8
88467,13
88468,6
88469,18
88470,4
88471,12
88472,6
88473,19
88474,8
88475,13
88476,10
88477,9
88478,6
88479,4
88480,7
88481,18
88482,4
88483,9
88484,17
88485,9
88486,10
88487,4
88488,19
88489,5
88490,8
88491,16
88492,8
88493,18
88494,9
88495,15
88496,5
88497,19
88498,12
88499,12
88500,15
88501,17
88502,1
88503,4
88504,1
88505,4
88506,2
88507,3
88508,19
88509,15
88510,10
88511,13
88512,8
88513,18
88514,14
88515,16
88516,12
88517,17
88518,18
88519,3
88520,16
88521,16
88522,6
88523,13
88524,15
88525,9
88526,19
88527,8
88528,10
88529,13
88530,18
88531,17
88532,17
88533,15
88534,14
88535,9
88536,6
88537,11
88538,3
88539,17
88540,12
88541,13
88542,6
88543,13
88544,6
88545,3
88546,13
88547,14
88548,12
88549,13
88550,1
88551,9
88552,1
88553,14
88554,11
88555,17
88556,6
88557,10
88558,12
88559,13
88560,3
88561,13
88562,8
88563,9
88564,13
88565,3
88566,2
88567,6
88568,10
88569,3
88570,19
88571,15
88572,16
88573,18
88574,12
88575,9
88576,9
88577,15
88578,9
88579,19
88580,11
88581,9
88582,15
88583,13
88584,15
88585,19
88586,14
88587,12
88588,10
88589,19
88590,13
88591,18
88592,1
88593,17
88594,12
88595,6
88596,13
88597,18
88598,15
88599,17
88600,10
88601,11
88602,18
88603,1
88604,12
88605,3
88606,11
88607,10
88608,9
88609,3
88610,10
88611,18
88612,18
88613,12
88614,6
88615,3
88616,16
88617,1
88618,14
88619,14
88620,4
88621,15
88622,7
88623,8
88624,18
88625,6
88626,15
88627,10
88628,17
88629,6
88630,1
88631,12
88632,7
88633,12
88634,12
88635,13
88636,15
88637,5
88638,18
88639,15
88640,12
88641,14
88642,13
88643,14
88644,13
88645,16
88646,6
88647,9
88648,6
88649,11
88650,6
88651,19
88652,14
88653,1
88654,6
88655,10
88656,13
88657,10
88658,3
88659,14
88660,9
88661,11
88662,6
88663,10
88664,17
88665,12
88666,6
88667,18
88668,10
88669,15
88670,12
88671,4
88672,8
88673,3
88674,12
88675,13
88676,18
88677,18
88678,3
88679,10
88680,3
88681,13
88682,7
88683,14
88684,4
88685,12
88686,19
88687,10
88688,13
88689,4
88690,13
88691,3
88692,8
88693,8
88694,9
88695,16
88696,8
88697,11
88698,13
88699,3
88700,15
88701,14
88702,3
88703,1
88704,15
88705,13
88706,18
88707,8
88708,6
88709,1
88710,12
88711,15
88712,9
88713,3
88714,6
88715,19
88716,9
88717,14
88718,13
88719,12
88720,6
88721,13
88722,4
88723,18
88724,4
88725,10
88726,17
88727,13
88728,9
88729,1
88730,7
88731,17
88732,18
88733,17
88734,4
88735,6
88736,3
88737,13
88738,7
88739,13
88740,13
88741,14
88742,13
88743,3
88744,9
88745,8
88746,12
88747,9
88748,13
88749,15
88750,15
88751,18
88752,10
88753,1
88754,13
88755,18
88756,18
88757,19
88758,13
88759,13
88760,2
88761,16
88762,18
88763,19
88764,6
88765,19
88766,8
88767,14
88768,6
88769,7
88770,10
88771,9
88772,8
88773,13
88774,1
88775,1
88776,11
88777,13
88778,3
88779,8
88780,19
88781,16
88782,5
88783,6
88784,18
88785,18
88786,3
88787,12
88788,10
88789,17
88790,8
88791,3
88792,8
88793,18
88794,8
88795,6
88796,9
88797,17
88798,1
88799,13
88800,1
88801,18
88802,2
88803,13
88804,15
88805,18
88806,1
88807,19
88808,15
88809,15
88810,4
88811,12
88812,15
88813,1
88814,13
88815,8
88816,8
88817,12
88818,3
88819,9
88820,15
88821,3
88822,12
88823,13
88824,7
88825,3
88826,13
88827,18
88828,10
88829,13
88830,17
88831,15
88832,3
88833,12
88834,10
88835,15
88836,13
88837,1
88838,9
88839,12
88840,19
88841,14
88842,6
88843,3
88844,6
88845,6
88846,19
88847,14
88848,14
88849,13
88850,3
88851,13
88852,6
88853,14
88854,18
88855,17
88856,9
88857,18
88858,9
88859,14
88860,4
88861,15
88862,11
88863,9
88864,14
88865,1
88866,6
88867,9
88868,16
88869,10
88870,17
88871,9
88872,19
88873,3
88874,1
88875,17
88876,3
88877,17
88878,3
88879,12
88880,14
88881,17
88882,2
88883,8
88884,9
88885,14
88886,9
88887,18
88888,13
88889,6
88890,15
88891,15
88892,9
88893,15
88894,19
88895,6
88896,14
88897,7
88898,3
88899,3
88900,10
88901,7
88902,3
88903,3
88904,11
88905,9
88906,12
88907,19
88908,6
88909,16
88910,9
88911,6
88912,13
88913,19
88914,5
88915,15
88916,12
88917,2
88918,13
88919,14
88920,7
88921,3
88922,9
88923,14
88924,1
88925,10
88926,13
88927,6
88928,10
88929,14
88930,18
88931,18
88932,3
88933,13
88934,13
88935,4
88936,13
88937,3
88938,16
88939,2
88940,15
88941,2
88942,6
88943,2
88944,10
88945,1
88946,14
88947,13
88948,8
88949,8
88950,15
88951,10
88952,14
88953,3
88954,1
88955,4
88956,3
88957,9
88958,18
88959,10
88960,1
88961,1
88962,11
88963,9
88964,18
88965,13
88966,10
88967,19
88968,18
88969,15
88970,19
88971,11
88972,12
88973,14
88974,13
88975,18
88976,4
88977,14
88978,13
88979,8
88980,13
88981,1
88982,8
88983,10
88984,14
88985,8
88986,12
88987,13
88988,5
88989,15
88990,10
88991,12
88992,14
88993,19
88994,10
88995,11
88996,3
88997,9
88998,15
88999,10
89000,3
89001,13
89002,17
89003,9
89004,18
89005,9
89006,14
89007,9
89008,12
89009,19
89010,8
89011,4
89012,3
89013,7
89014,3
89015,9
89016,14
89017,8
89018,14
89019,10
89020,8
89021,18
89022,13
89023,13
89024,16
89025,8
89026,9
89027,15
89028,9
89029,5
89030,6
89031,19
89032,8
89033,17
89034,19
89035,17
89036,10
89037,13
89038,2
89039,12
89040,1
89041,9
89042,9
89043,14
89044,15
89045,13
89046,4
89047,3
89048,12
89049,11
89050,14
89051,10
89052,1
89053,2
89054,7
89055,17
89056,5
89057,18
89058,16
89059,15
89060,3
89061,15
89062,5
89063,9
89064,15
89065,9
89066,12
89067,1
89068,12
89069,3
89070,8
89071,3
89072,1
89073,15
89074,14
89075,10
89076,12
89077,5
89078,9
89079,15
89080,8
89081,12
89082,9
89083,2
89084,10
89085,9
89086,13
89087,4
89088,18
89089,15
89090,14
89091,18
89092,11
89093,3
89094,19
89095,3
89096,1
89097,10
89098,3
89099,10
89100,6
89101,5
89102,13
89103,18
89104,15
89105,19
89106,1
89107,6
89108,17
89109,11
89110,13
89111,15
89112,6
89113,15
89114,12
89115,19
89116,6
89117,1
89118,18
89119,15
89120,3
89121,17
89122,6
89123,16
89124,13
89125,13
89126,4
89127,10
89128,1
89129,14
89130,3
89131,9
89132,14
89133,14
89134,6
89135,13
89136,15
89137,13
89138,14
89139,18
89140,8
89141,8
89142,12
89143,3
89144,3
89145,15
89146,1
89147,18
89148,13
89149,8
89150,8
89151,14
89152,6
89153,8
89154,11
89155,15
89156,19
89157,19
89158,13
89159,11
89160,9
89161,1
89162,3
89163,13
89164,17
89165,9
89166,12
89167,14
89168,12
89169,17
89170,12
89171,2
89172,1
89173,3
89174,11
89175,9
89176,19
89177,17
89178,10
89179,3
89180,5
89181,15
89182,14
89183,6
89184,4
89185,18
89186,9
89187,14
89188,15
89189,16
89190,8
89191,2
89192,8
89193,12
89194,13
89195,8
89196,7
89197,2
89198,13
89199,6
89200,8
89201,19
89202,4
89203,11
89204,16
89205,13
89206,18
89207,14
89208,19
89209,11
89210,4
89211,2
89212,14
89213,12
89214,1
89215,3
89216,19
89217,14
89218,18
89219,9
89220,10
89221,19
89222,17
89223,9
89224,13
89225,2
89226,14
89227,18
89228,1
89229,15
89230,3
89231,2
89232,12
89233,19
89234,6
89235,3
89236,13
89237,19
89238,13
89239,1
89240,10
89241,8
89242,6
89243,8
89244,9
89245,15
89246,7
89247,12
89248,3
89249,11
89250,14
89251,18
89252,15
89253,2
89254,15
89255,5
89256,13
89257,6
89258,15
89259,15
89260,19
89261,15
89262,9
89263,15
89264,3
89265,14
89266,16
89267,13
89268,10
89269,6
89270,13
89271,14
89272,13
89273,10
89274,18
89275,11
89276,15
89277,18
89278,19
89279,1
89280,11
89281,4
89282,1
89283,6
89284,13
89285,3
89286,3
89287,3
89288,19
89289,14
89290,18
89291,13
89292,10
89293,5
89294,2
89295,5
89296,8
89297,17
89298,14
89299,19
89300,6
89301,13
89302,3
89303,6
89304,10
89305,9
89306,6
89307,3
89308,15
89309,1
89310,6
89311,15
89312,8
89313,15
89314,8
89315,14
89316,16
89317,9
89318,11
89319,3
89320,16
89321,17
89322,8
89323,11
89324,3
89325,19
89326,8
89327,8
89328,13
89329,13
89330,8
89331,10
89332,1
89333,15
89334,1
89335,13
89336,11
89337,8
89338,12
89339,16
89340,2
89341,2
89342,10
89343,13
89344,19
89345,15
89346,18
89347,19
89348,18
89349,15
89350,19
89351,14
89352,9
89353,1
89354,13
89355,6
89356,13
89357,8
89358,18
89359,13
89360,4
89361,18
89362,13
89363,14
89364,14
89365,8
89366,1
89367,8
89368,13
89369,15
89370,4
89371,19
89372,9
89373,6
89374,2
89375,15
89376,11
89377,18
89378,10
89379,3
89380,19
89381,2
89382,5
89383,14
89384,5
89385,7
89386,15
89387,4
89388,18
89389,10
89390,1
89391,4
89392,13
89393,3
89394,14
89395,3
89396,18
89397,16
89398,9
89399,3
89400,18
89401,13
89402,15
89403,13
89404,16
89405,15
89406,13
89407,14
89408,8
89409,15
89410,3
89411,16
89412,10
89413,6
89414,9
89415,8
89416,9
89417,9
89418,6
89419,19
89420,3
89421,13
89422,8
89423,7
89424,3
89425,3
89426,12
89427,9
89428,14
89429,15
89430,2
89431,5
89432,2
89433,19
89434,3
89435,6
89436,9
89437,5
89438,5
89439,18
89440,9
89441,15
89442,16
89443,14
89444,4
89445,18
89446,5
89447,10
89448,17
89449,1
89450,6
89451,17
89452,19
89453,9
89454,14
89455,3
89456,19
89457,4
89458,4
89459,4
89460,8
89461,8
89462,12
89463,6
89464,6
89465,19
89466,15
89467,11
89468,15
89469,19
89470,3
89471,19
89472,12
89473,6
89474,13
89475,13
89476,3
89477,3
89478,13
89479,3
89480,10
89481,12
89482,3
89483,1
89484,13
89485,8
89486,4
89487,15
89488,13
89489,9
89490,15
89491,9
89492,16
89493,18
89494,10
89495,13
89496,9
89497,18
89498,18
89499,5
89500,19
89501,11
89502,3
89503,9
89504,12
89505,12
89506,3
89507,18
89508,3
89509,19
89510,8
89511,13
89512,3
89513,1
89514,1
89515,8
89516,9
89517,3
89518,15
89519,6
89520,16
89521,4
89522,6
89523,1
89524,12
89525,8
89526,18
89527,4
89528,6
89529,12
89530,19
89531,4
89532,18
89533,15
89534,13
89535,8
89536,8
89537,15
89538,10
89539,19
89540,8
89541,3
89542,5
89543,1
89544,3
89545,14
89546,13
89547,9
89548,18
89549,1
89550,8
89551,12
89552,11
89553,6
89554,15
89555,18
89556,15
89557,6
89558,2
89559,11
89560,15
89561,3
89562,15
89563,2
89564,11
89565,8
89566,1
89567,17
89568,15
89569,7
89570,3
89571,3
89572,8
89573,8
89574,15
89575,18
89576,12
89577,14
89578,3
89579,18
89580,15
89581,12
89582,3
89583,6
89584,6
89585,13
89586,6
89587,8
89588,10
89589,18
89590,1
89591,13
89592,2
89593,19
89594,1
89595,3
89596,18
89597,8
89598,13
89599,10
89600,13
89601,12
89602,18
89603,1
89604,15
89605,18
89606,1
89607,11
89608,18
89609,14
89610,2
89611,9
89612,3
89613,1
89614,9
89615,15
89616,3
89617,7
89618,19
89619,7
89620,15
89621,18
89622,16
89623,9
89624,8
89625,15
89626,6
89627,6
89628,9
89629,10
89630,15
89631,13
89632,13
89633,15
89634,8
89635,14
89636,1
89637,11
89638,11
89639,17
89640,3
89641,9
89642,18
89643,10
89644,14
89645,3
89646,18
89647,10
89648,6
89649,13
89650,9
89651,9
89652,1
89653,12
89654,14
89655,14
89656,14
89657,15
89658,9
89659,14
89660,12
89661,9
89662,13
89663,1
89664,8
89665,19
89666,12
89667,5
89668,15
89669,11
89670,14
89671,13
89672,17
89673,18
89674,12
89675,3
89676,1
89677,12
89678,17
89679,18
89680,7
89681,9
89682,19
89683,4
89684,3
89685,19
89686,16
89687,15
89688,8
89689,1
89690,6
89691,13
89692,6
89693,4
89694,15
89695,9
89696,10
89697,13
89698,4
89699,7
89700,17
89701,18
89702,15
89703,13
89704,12
89705,7
89706,18
89707,11
89708,18
89709,9
89710,10
89711,9
89712,15
89713,8
89714,7
89715,19
89716,1
89717,13
89718,15
89719,16
89720,16
89721,14
89722,8
89723,1
89724,14
89725,18
89726,11
89727,4
89728,9
89729,7
89730,11
89731,16
89732,13
89733,9
89734,15
89735,4
89736,15
89737,11
89738,18
89739,1
89740,3
89741,15
89742,17
89743,9
89744,3
89745,3
89746,7
89747,18
89748,15
89749,12
89750,14
89751,1
89752,12
89753,9
89754,9
89755,8
89756,10
89757,14
89758,15
89759,4
89760,13
89761,5
89762,9
89763,14
89764,3
89765,9
89766,18
89767,6
89768,17
89769,4
89770,19
89771,17
89772,16
89773,19
89774,12
89775,13
89776,18
89777,3
89778,12
89779,11
89780,14
89781,17
89782,10
89783,17
89784,4
89785,16
89786,3
89787,3
89788,18
89789,10
89790,18
89791,12
89792,17
89793,11
89794,13
89795,15
89796,15
89797,15
89798,3
89799,9
89800,11
89801,14
89802,2
89803,1
89804,8
89805,11
89806,14
89807,19
89808,14
89809,6
89810,5
89811,10
89812,10
89813,19
89814,11
89815,10
89816,15
89817,19
89818,13
89819,11
89820,16
89821,15
89822,18
89823,3
89824,17
89825,10
89826,13
89827,16
89828,13
89829,15
89830,13
89831,14
89832,15
89833,13
89834,12
89835,18
89836,12
89837,6
89838,18
89839,9
89840,14
89841,8
89842,13
89843,14
89844,15
89845,13
89846,6
89847,17
89848,13
89849,7
89850,10
89851,2
89852,13
89853,8
89854,1
89855,10
89856,11
89857,12
89858,13
89859,7
89860,8
89861,14
89862,15
89863,12
89864,15
89865,14
89866,7
89867,13
89868,12
89869,14
89870,9
89871,8
89872,16
89873,19
89874,13
89875,9
89876,8
89877,3
89878,9
89879,13
89880,19
89881,3
89882,13
89883,19
89884,9
89885,15
89886,9
89887,3
89888,13
89889,9
89890,15
89891,18
89892,8
89893,2
89894,6
89895,18
89896,5
89897,10
89898,7
89899,13
89900,15
89901,3
89902,3
89903,15
89904,3
89905,10
89906,13
89907,13
89908,13
89909,3
89910,7
89911,14
89912,15
89913,13
89914,13
89915,13
89916,13
89917,12
89918,4
89919,4
89920,19
89921,13
89922,12
89923,14
89924,8
89925,12
89926,3
89927,11
89928,6
89929,15
89930,9
89931,19
89932,6
89933,13
89934,16
89935,14
89936,3
89937,10
89938,10
89939,15
89940,13
89941,13
89942,13
89943,14
89944,6
89945,3
89946,3
89947,14
89948,13
89949,8
89950,12
89951,3
89952,7
89953,2
89954,3
89955,3
89956,4
89957,13
89958,15
89959,16
89960,9
89961,8
89962,3
89963,6
89964,13
89965,10
89966,15
89967,1
89968,13
89969,3
89970,15
89971,10
89972,15
89973,13
89974,18
89975,6
89976,15
89977,7
89978,8
89979,17
89980,18
89981,6
89982,11
89983,19
89984,16
89985,8
89986,18
89987,2
89988,16
89989,19
89990,13
89991,8
89992,7
89993,19
89994,10
89995,15
89996,3
89997,15
89998,3
89999,2
90000,1
90001,4
90002,12
90003,12
90004,18
90005,13
90006,13
90007,10
90008,13
90009,17
90010,1
90011,2
90012,8
90013,8
90014,14
90015,14
90016,16
90017,12
90018,5
90019,19
90020,18
90021,9
90022,13
90023,19
90024,5
90025,14
90026,3
90027,13
90028,1
90029,12
90030,7
90031,12
90032,8
90033,15
90034,1
90035,14
90036,4
90037,12
90038,13
90039,13
90040,6
90041,6
90042,19
90043,18
90044,8
90045,19
90046,13
90047,15
90048,4
90049,18
90050,17
90051,11
90052,17
90053,12
90054,10
90055,10
90056,17
90057,13
90058,1
90059,3
90060,11
90061,10
90062,9
90063,1
90064,11
90065,13
90066,9
90067,15
90068,2
90069,12
90070,8
90071,6
90072,18
90073,2
90074,18
90075,8
90076,2
90077,17
90078,15
90079,9
90080,17
90081,1
90082,12
90083,18
90084,8
90085,14
90086,8
90087,7
90088,12
90089,18
90090,8
90091,14
90092,10
90093,9
90094,14
90095,10
90096,13
90097,8
90098,7
90099,10
90100,9
90101,13
90102,14
90103,2
90104,15
90105,18
90106,8
90107,10
90108,9
90109,12
90110,15
90111,10
90112,4
90113,8
90114,3
90115,10
90116,9
90117,15
90118,14
90119,6
90120,15
90121,15
90122,19
90123,1
90124,15
90125,18
90126,5
90127,1
90128,14
90129,16
90130,19
90131,12
90132,10
90133,13
90134,9
90135,15
90136,6
90137,11
